0.000000000000000000e+00,5.594143316185869142e-04,1.624314956309895957e-05,9.991259973794938132e-01,0.000000000000000000e+00,5.186079076699548528e-05,4.870957882671278792e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.307562749140742252e-05,2.736875330284191838e-05,4.127237277923119702e-05,0.000000000000000000e+00,1.088825742342227184e-04,0.000000000000000000e+00
1.090136858579114678e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012027715338749368e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.964675587436221338e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.593057605223878070e-01,0.000000000000000000e+00
4.912769030923097580e-02,1.049105391956106290e-03,6.196546702373162060e-03,3.283094544262165357e-04,7.432546781983097040e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.168977403195002330e-04,3.322535216853933493e-02,0.000000000000000000e+00,7.857966179579773877e-03,5.656497513045372766e-02,7.099795390779491122e-02,3.067625035487233504e-02,0.000000000000000000e+00
1.747651422202934068e-01,1.200289438334437703e-04,0.000000000000000000e+00,2.674760766826169605e-04,0.000000000000000000e+00,7.094729965815230188e-02,4.079364840556476890e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.308142001432651830e-04,6.521331709373978658e-01,0.000000000000000000e+00,4.541909045167923987e-04,1.000603199501024360e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.055725555172971107e-05,1.990086887644387098e-03,4.614014983345449171e-04,1.228154061033279733e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.974732346096546465e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.035017675069819676e-01,6.524826356469223777e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.113864236265131953e-04,0.000000000000000000e+00,9.501987373933488967e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.398782624014450970e-01,3.867524484248729445e-04,3.208759363818326493e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.070152544111837816e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.890450149618094164e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.387460305204808175e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.649317313890751979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.439487450153304588e-04,1.123144388887114681e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.979502308955433498e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.202933846617363810e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999807146018195869e-01
3.479969402306946624e-01,5.025572201679296379e-03,6.403318937716842183e-04,7.791609645160998965e-04,5.627223573504927133e-04,5.056861001569974007e-02,2.811287728203541725e-03,1.098468769297450843e-03,0.000000000000000000e+00,1.503313203691702127e-01,3.422739515198733318e-02,0.000000000000000000e+00,8.787659280086257754e-03,2.244846251147665376e-04,0.000000000000000000e+00
8.649631633988442980e-03,1.913657583418391551e-05,5.159533507136586199e-04,4.260725853506280446e-05,3.819082159041149293e-03,6.094337852229515925e-04,3.012796569576250624e-02,9.314757390312704555e-01,6.321197865145591205e-03,9.194649558087382782e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.066705301321166447e-05,0.000000000000000000e+00
7.441444989016185105e-03,8.303139208135349447e-01,4.408539623413781049e-03,1.104846816524267049e-05,1.067755739265728067e-02,1.136954669434723196e-02,1.099028915390924399e-01,1.806136368094429789e-02,5.359049070564843309e-03,2.060735177707345104e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.089187258615815972e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.234016727370498502e-04,8.509730971154031431e-01,3.676746777525891074e-02,1.254877022707475602e-03,2.941347181547875365e-05,0.000000000000000000e+00,5.655657036041143265e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.956192487051818950e-04,0.000000000000000000e+00,1.122018412257618692e-05,1.098699340720046547e-01,0.000000000000000000e+00
6.479715055713270247e-05,0.000000000000000000e+00,7.017731967898384847e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.998526506143831094e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
