0.000000000000000000e+00,2.173457639597996369e-04,9.529086165437066099e-05,0.000000000000000000e+00,1.483021694221511985e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.297292659899754581e-04,2.760261900623297016e-01,0.000000000000000000e+00,4.558153293533349546e-04,2.993395374123304994e-05,7.221887819137257081e-01,0.000000000000000000e+00
3.455588028838795789e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.267929755977257988e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.956313533671589881e-03,0.000000000000000000e+00,5.935524225153220035e-02,0.000000000000000000e+00,2.647438075101971044e-01,6.571929872577386873e-04,9.154845740787286110e-04,0.000000000000000000e+00
2.295602147067638769e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.742240626463159858e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.119799617080405429e-01,0.000000000000000000e+00,7.559117377390767308e-05,1.115264010914453728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.475262527917783156e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.953080885408096989e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.063836966628117188e-04,0.000000000000000000e+00,5.037680538357414313e-03,0.000000000000000000e+00,1.993342338960601423e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999779509674621147e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.223084204741569460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.616284758402495858e-01,8.311315083421606520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.477574176307380044e-04,5.527726054620777686e-03,0.000000000000000000e+00,9.415322681365125837e-04,0.000000000000000000e+00,4.308166077957902712e-03,0.000000000000000000e+00,1.437562187627116315e-02,8.011883549541037874e-01,0.000000000000000000e+00,3.107426431418355514e-04,0.000000000000000000e+00,1.731849873284797836e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.632724201103585668e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.181896276849168429e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.903275561723126064e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.763321360354629084e-05
0.000000000000000000e+00,9.577389524488561911e-04,0.000000000000000000e+00,3.903923242813767472e-04,7.662481221085363225e-01,1.616378675252709216e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.891937862495440963e-05,6.524157342729998183e-05,5.346053924081610274e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.296263660415597006e-03,2.127928785130639155e-01
0.000000000000000000e+00,1.172555573478960640e-05,1.166960362590733786e-03,7.383157216518299493e-05,5.308350485570794818e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.234581787079525360e-04,5.025387492255550814e-02,2.075673913527362215e-05,2.916648264224218877e-04,8.975586578884656719e-01,4.088190364570892799e-02,0.000000000000000000e+00,8.576645161755713787e-03
5.718443703456299425e-03,1.233199873295416540e-04,4.141130616748611715e-01,6.112328249245765205e-02,0.000000000000000000e+00,1.389756189707772871e-01,0.000000000000000000e+00,1.903791576882390545e-03,0.000000000000000000e+00,2.190173984573879685e-04,3.090087641867166751e-02,2.098209568900777020e-02,1.038074752648451698e-01,2.070019314685259126e-01,1.512848118807978703e-02
5.439432278637499696e-04,2.583800556434384817e-04,2.418224042304408794e-01,6.625593518937619164e-01,3.388403005725262179e-03,1.537637950564340467e-03,4.966099503644205021e-02,1.638104127689369829e-05,2.190301029220854956e-02,5.801261689197752952e-03,1.449375841678639959e-04,9.446782240672128850e-03,1.009383310420027338e-03,1.851097530104697450e-03,5.603091151055490530e-05
1.228436328301613263e-02,0.000000000000000000e+00,3.176768221562212540e-03,1.582423653630253123e-03,4.751105775376720337e-04,5.855607157008799711e-03,2.695442088535290618e-05,1.864778998668396122e-03,6.270477436355545713e-05,9.692895455427905649e-01,2.960836496953749529e-03,4.037211495438085490e-04,3.745371868378929579e-04,1.117603614380342336e-04,1.524743071910397403e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.995095685209417491e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.937147073082862198e-05,0.000000000000000000e+00,0.000000000000000000e+00,5.806090224525936279e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.598090011041615182e-04
0.000000000000000000e+00,0.000000000000000000e+00,6.841174849325942255e-03,2.447803906394899372e-03,2.954519731808821076e-02,1.780115223674109699e-03,0.000000000000000000e+00,3.496470124903613419e-01,8.557605809407076820e-05,6.000477561240871172e-01,0.000000000000000000e+00,9.113633643966776929e-03,4.870973134656345549e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.087216833970773865e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.190723599398775432e-05,5.587722921714601831e-01,7.181079813408150492e-02,6.117979554481032005e-04,6.474866500003397267e-05,0.000000000000000000e+00,8.572595163303475818e-02,2.026150215417729336e-04,3.983310757452078677e-05,0.000000000000000000e+00,2.750550392840614977e-01,5.658606579079098527e-04
5.341510577903574086e-05,3.531481394112279126e-01,3.714387952407685600e-01,4.460709189026751593e-04,3.470427107190753990e-03,0.000000000000000000e+00,4.271186679937056911e-03,2.992596341034962893e-04,8.880184562224310851e-02,1.297807008423020603e-01,0.000000000000000000e+00,4.205173059814611147e-02,4.571288438672554619e-03,1.109819670581179514e-03,5.564684801419214058e-04
0.000000000000000000e+00,3.070949949450248575e-04,1.361418714246549148e-03,0.000000000000000000e+00,4.446743803890791658e-02,3.643570964458475378e-03,0.000000000000000000e+00,2.922689393072448196e-04,1.354287800533225498e-02,3.164675966908177956e-02,0.000000000000000000e+00,4.476050318853323599e-03,3.221147725570838705e-04,8.999370172480923857e-01,0.000000000000000000e+00
7.073984307843983932e-05,5.322019004916336317e-03,1.002519773177276273e-04,0.000000000000000000e+00,1.593890008315674905e-03,1.461138138568478153e-03,0.000000000000000000e+00,1.412597498522295521e-03,1.222710915348299565e-01,2.873963152298749171e-02,5.192708445089489849e-05,1.367690088723429176e-02,1.536799588455483494e-03,0.000000000000000000e+00,8.237619382176792904e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.835490491368439114e-02,0.000000000000000000e+00,5.407899510957969724e-01,5.224571178599729093e-04,1.912930072165314492e-03,3.241229591560321199e-01,0.000000000000000000e+00,7.422525410646212130e-02,5.211281096963053859e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.208984922441978749e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.829036452161197701e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.996950331923331642e-02,3.162038206593107033e-03,7.650769906169136991e-01,0.000000000000000000e+00,4.720593818876072517e-02,8.605408114608292802e-02,1.130066011098271619e-05,0.000000000000000000e+00
